,@publicID,preferredOriginID,author,region,originID,orig_time,mag,lat,lon,z,lat_e,lon_e,z_e,min_dis,phasecount,stationcount,mag_e,t_e
8576,texnet2022ucnj,Origin/20221108115111.628758.161619,daniel,Western Texas,Origin/20221108115111.628758.161619,2022-10-13 23:43:58.181208+00:00,0.08580328969,31.69223022,-104.4477463,16.13604164,2.177588981,2.514195385,5.56608466,0.03835132346,10.0,5.0,0.122502702,0.7919085594
8577,texnet2022ucnk,Origin/20221108115111.799324.161929,daniel,Western Texas,Origin/20221108115111.799324.161929,2022-10-13 23:45:15.332386+00:00,0.3763151558,31.71720123,-104.4481506,6.224428177,3.705968996,2.323283134,6.9162004,0.02217887342,10.0,7.0,0.1763005749,0.9633360477
8578,texnet2022ucnr,Origin/20221108115125.482524.176688,daniel,Western Texas,Origin/20221108115125.482524.176688,2022-10-13 23:53:40.797372+00:00,1.099776068,31.6067028,-104.0001831,12.23334694,1.409509061,1.46007345,3.74630619,0.02703948691,23.0,13.0,0.1513554039,0.765482633
8579,texnet2022ucns,Origin/20221108115126.934849.181110,daniel,Western Texas,Origin/20221108115126.934849.181110,2022-10-13 23:55:07.436498+00:00,1.382744012,31.61359024,-103.9894257,7.30325985,1.28156286,1.068802932,2.851838733,0.01779331639,36.0,19.0,0.1750430025,0.4546459964
8580,texnet2022ucnx,Origin/20221108115132.678781.194689,daniel,Western Texas,Origin/20221108115132.678781.194689,2022-10-14 00:00:55.362586+00:00,0.9919753874,31.53266525,-104.46138,5.0,4.653371241,3.755575232,fixed,0.1396659911,11.0,7.0,0.168208268,0.7798940451
8581,texnet2022ucnw,Origin/20221108115133.041965.195412,daniel,Western Texas,Origin/20221108115133.041965.195412,2022-10-13 23:59:07.958112+00:00,0.417639258,31.67835808,-104.4129868,3.778573036,1.878798452,1.467154834,1.790190029,0.02742700465,16.0,8.0,0.08337953408,0.3227500833
8582,texnet2022ucoe,Origin/20221108115133.266302.195817,daniel,Western Texas,Origin/20221108115133.266302.195817,2022-10-14 00:08:55.912783+00:00,0.5465316457,31.89659309,-104.4404984,5.0,6.182978664,3.914029363,fixed,0.1927211434,7.0,5.0,0.4029243015,0.803516195
8583,texnet2022ucoh,Origin/20221108115143.042567.209874,daniel,Western Texas,Origin/20221108115143.042567.209874,2022-10-14 00:12:39.963824+00:00,0.5772258974,31.67084694,-104.1437683,2.168302536,2.917214006,1.810091852,2.108621873,0.09055332094,12.0,7.0,0.3070688278,0.6973453749
8584,texnet2022ucog,Origin/20221108115143.067833.209994,daniel,Western Texas,Origin/20221108115143.067833.209994,2022-10-14 00:11:36.034333+00:00,0.6842852607,31.64340019,-104.2292786,3.916344404,2.268275427,1.656709931,2.013423693,0.04141150787,15.0,8.0,0.2377964045,0.2004296197
8585,texnet2022ucoj,Origin/20221108115143.16539.210481,daniel,Western Texas,Origin/20221108115143.16539.210481,2022-10-14 00:15:16.567209+00:00,0.3541704726,31.72318077,-104.2166824,5.0,3.302644138,4.160587428,fixed,0.04591887817,11.0,6.0,0.3001455424,0.5651592211
8586,texnet2022ucok,Origin/20221108115144.153981.212046,daniel,Western Texas,Origin/20221108115144.153981.212046,2022-10-14 00:14:15.977132+00:00,0.07245563682,31.68237305,-104.4579239,4.174590588,2.955599923,2.970366189,2.495289657,0.0341912508,8.0,4.0,0.2046003463,0.09321176414
8587,texnet2022ucon,Origin/20221108115152.502044.230965,daniel,Western Texas,Origin/20221108115152.502044.230965,2022-10-14 00:19:23.774631+00:00,0.6189405511,31.68348312,-104.4266586,4.452323914,1.769391456,1.382282004,1.803695538,0.02759609744,16.0,9.0,0.1432154942,0.140929742
8588,texnet2022ucom,Origin/20221108115153.012167.231560,daniel,Western Texas,Origin/20221108115153.012167.231560,2022-10-14 00:17:59.281599+00:00,-0.01293308906,31.68241692,-104.46138,4.197739601,2.874146044,2.828093302,2.483245977,0.03619585931,8.0,4.0,0.1084471108,0.1422788941
8589,texnet2022ucop,Origin/20221108115156.920751.234911,daniel,Western Texas,Origin/20221108115156.920751.234911,2022-10-14 00:22:08.389249+00:00,0.09146906685,31.69460678,-104.5046387,3.15893054,2.214596689,3.264346808,2.32692283,0.02609729581,9.0,5.0,0.4718720477,0.3749926574
8590,texnet2022ucou,Origin/20221108115159.404359.238951,daniel,Western Texas,Origin/20221108115159.404359.238951,2022-10-14 00:27:54.349199+00:00,0.4137635725,31.67590523,-104.4520493,4.086737633,2.360693557,1.497483527,1.903975333,0.02603568137,14.0,7.0,0.2370604815,0.2736465039
8591,texnet2022ucot,Origin/20221108115159.432163.239022,daniel,Western Texas,Origin/20221108115159.432163.239022,2022-10-14 00:26:48.433029+00:00,0.04535930028,31.68112183,-104.4571991,4.42191267,2.099870873,2.032271495,2.19578748,0.03284148499,10.0,5.0,0.1827670236,0.05086147503
8592,texnet2022ucpf,Origin/20221108115214.957626.269494,daniel,Western Texas,Origin/20221108115214.957626.269494,2022-10-14 00:40:32.104827+00:00,0.4979233036,31.68722343,-104.5102768,4.989498138,1.978814512,2.613057262,1.993503988,0.02022228949,13.0,6.0,0.3112076637,0.123820822
8593,texnet2022ucpk,Origin/20221108115229.904383.299810,daniel,Western Texas,Origin/20221108115229.904383.299810,2022-10-14 00:46:47.238983+00:00,0.803735557,31.69665146,-104.4889908,4.692646027,1.782827315,1.711554917,1.787194289,0.02967745997,15.0,9.0,0.3920014238,0.4990428474
8594,texnet2022ucpl,Origin/20221108115229.940435.299919,daniel,Western Texas,Origin/20221108115229.940435.299919,2022-10-14 00:47:58.723605+00:00,0.07699088773,31.69099617,-104.4160538,3.889253855,2.452014745,2.178807782,2.378711912,0.03728130087,9.0,5.0,0.1596534611,0.2083825427
8595,texnet2022ucpn,Origin/20221108115230.000433.300163,daniel,Western Texas,Origin/20221108115230.000433.300163,2022-10-14 00:49:52.688327+00:00,0.5227923159,31.53271866,-104.2995224,5.0,3.96289243,2.460874333,fixed,0.1416055709,9.0,6.0,0.2488628145,0.5306289567
8596,texnet2022ucpp,Origin/20221108115242.824782.321512,daniel,Western Texas,Origin/20221108115242.824782.321512,2022-10-14 00:52:16.041796+00:00,0.5338407875,31.69939423,-104.3100281,2.029453516,5.986050603,3.809520495,2.789885157,0.07355067879,8.0,4.0,0.4487733443,0.6353095313
8597,texnet2022ucqe,Origin/20221108115305.744669.356516,daniel,Western Texas,Origin/20221108115305.744669.356516,2022-10-14 01:09:16.386623+00:00,0.6275871971,31.64104843,-104.2349854,4.426568031,1.926923556,1.341254023,1.725242835,0.03975456953,19.0,9.0,0.1678081958,0.3374188029
8598,texnet2022ucqf,Origin/20221108115305.831647.356884,daniel,Western Texas,Origin/20221108115305.831647.356884,2022-10-14 01:11:19.346731+00:00,0.108219173,31.72314072,-104.4368515,9.410794258,2.758045046,2.696267398,6.975265946,0.01089941524,10.0,6.0,0.3172291904,0.3972979195
8599,texnet2022ucqj,Origin/20221108115310.453686.365254,daniel,Western Texas,Origin/20221108115310.453686.365254,2022-10-14 01:15:25.072540+00:00,0.7336457494,31.63720894,-104.2350311,2.622994184,1.950525736,1.429270949,1.791117991,0.04273797572,20.0,12.0,0.1638707352,0.3927831299
8600,texnet2022ucqh,Origin/20221108115310.312394.364888,daniel,Western Texas,Origin/20221108115310.312394.364888,2022-10-14 01:12:37.381474+00:00,0.4641471212,31.63306046,-104.2368011,5.0,7.901034961,5.461546071,fixed,0.1680965126,10.0,5.0,0.1455035403,1.083983652
8601,texnet2022ucqm,Origin/20221108115315.266637.372462,daniel,Western Texas,Origin/20221108115315.266637.372462,2022-10-14 01:19:11.881583+00:00,0.5552805325,31.51569748,-104.2481995,1.274768591,25.00429773,11.3333447,12.18484797,0.1561107337,8.0,4.0,0.1448864793,0.633995078
8602,texnet2022ucqp,Origin/20221108115319.988067.380335,daniel,Western Texas,Origin/20221108115319.988067.380335,2022-10-14 01:21:53.395064+00:00,0.5561174248,31.64782906,-104.3146973,4.979705811,2.55836805,1.253531855,1.770198199,0.04864487052,18.0,9.0,0.1714373455,0.4706788555
8603,texnet2022ucqt,Origin/20221108115322.659619.384999,daniel,Western Texas,Origin/20221108115322.659619.384999,2022-10-14 01:27:05.394329+00:00,0.352489827,31.6815834,-104.4165268,4.28235054,2.004657924,1.682391736,2.093877646,0.02856242657,12.0,7.0,0.1207180166,0.1466655068
8604,texnet2022ucqs,Origin/20221108115322.695654.385171,daniel,Western Texas,Origin/20221108115322.695654.385171,2022-10-14 01:25:55.284896+00:00,0.1674849514,31.66399193,-104.4756699,5.594263554,3.229367272,1.975990665,5.115827214,0.02189904265,10.0,5.0,0.1506815973,0.1190374618
8605,texnet2022ucqu,Origin/20221108115322.700639.385195,daniel,Western Texas,Origin/20221108115322.700639.385195,2022-10-14 01:28:01.157864+00:00,0.1063631942,31.67379951,-104.3900909,3.408126354,2.727638011,1.535587706,1.977052289,0.03983955085,13.0,7.0,0.1249395988,0.3286994703
8606,texnet2022velf,Origin/20221109190123.992034.69662,daniel,Western Texas,Origin/20221109190123.992034.69662,2022-10-29 06:27:45.504032+00:00,1.147868363,31.65026474,-104.2357559,4.382214546,1.831047135,0.9974980945,1.377653163,0.03273214772,31.0,15.0,0.197049019,0.4532921964
8607,texnet2022velj,Origin/20221109190126.407899.76817,daniel,Western Texas,Origin/20221109190126.407899.76817,2022-10-29 06:32:00.656887+00:00,0.4866930326,31.727005,-104.3459244,2.879645109,6.776904142,2.323780384,4.628131116,0.06882936507,7.0,5.0,0.09914904484,0.584251893
8608,texnet2022veln,Origin/20221109190126.631601.77345,daniel,Western Texas,Origin/20221109190126.631601.77345,2022-10-29 06:37:31.767758+00:00,1.150780145,31.47885704,-104.3272476,5.0,6.974976089,5.116908688,fixed,0.1981264502,9.0,6.0,0.3493392637,0.7924157528
8609,texnet2022velp,Origin/20221109190126.887652.77919,daniel,Western Texas,Origin/20221109190126.887652.77919,2022-10-29 06:39:23.461874+00:00,0.6246620761,31.66710663,-104.3601761,4.258384705,3.779697572,1.655996339,2.160292885,0.06223148853,11.0,6.0,0.07254719176,0.05162753355
8610,texnet2022velr,Origin/20221109190126.989541.78307,daniel,Western Texas,Origin/20221109190126.989541.78307,2022-10-29 06:41:10.947423+00:00,1.141363545,31.74265289,-104.6186066,5.0,5.260557005,4.304790959,fixed,0.08054223657,14.0,8.0,0.6847155956,0.8564520432
8611,texnet2022vels,Origin/20221109190127.024289.78506,daniel,Western Texas,Origin/20221109190127.024289.78506,2022-10-29 06:42:27.873581+00:00,0.4252355714,31.62893677,-104.4919434,6.100608349,12.23373953,5.233526634,11.17609801,0.0402925387,11.0,5.0,0.1016519841,0.08547951279
8612,texnet2022velt,Origin/20221109190127.135734.79028,daniel,Western Texas,Origin/20221109190127.135734.79028,2022-10-29 06:43:51.216884+00:00,1.008920832,31.62869072,-104.260849,1.814878464,1.816465972,1.114192175,1.556845849,0.04294916242,26.0,13.0,0.1856228447,0.5336763658
8613,texnet2022vely,Origin/20221109190128.206651.81852,daniel,Western Texas,Origin/20221109190128.206651.81852,2022-10-29 06:49:24.015881+00:00,1.078451431,31.60263443,-103.9972763,4.391985416,3.738840793,2.891183665,2.632709988,0.02556601353,11.0,7.0,0.1846494833,0.6529969247
8614,texnet2022velw,Origin/20221109190128.652983.83030,daniel,Western Texas,Origin/20221109190128.652983.83030,2022-10-29 06:47:39.926037+00:00,0.6011270947,31.69981384,-104.3804245,9.737709045,3.539046871,1.655491781,5.635201592,0.04939630628,11.0,6.0,0.07167599278,0.8418447867
8615,texnet2022velz,Origin/20221109190130.85504.87487,daniel,Western Texas,Origin/20221109190130.85504.87487,2022-10-29 06:51:27.717373+00:00,0.5971577483,31.68235207,-104.4880447,5.365059376,1.922192679,1.800417584,4.964903872,0.01745296083,11.0,6.0,0.193331493,0.1442162121
8616,texnet2022vema,Origin/20221109190133.721899.93674,daniel,Western Texas,Origin/20221109190133.721899.93674,2022-10-29 06:51:51.480562+00:00,0.6485925263,31.66857719,-104.4816132,4.470015526,2.448120065,1.491595805,1.816557519,0.01633503847,16.0,8.0,0.2660314899,0.3457906642
8617,texnet2022vemg,Origin/20221109190137.598002.101723,daniel,Western Texas,Origin/20221109190137.598002.101723,2022-10-29 06:59:31.810717+00:00,1.528655352,31.72574806,-104.5467377,0.372882545,2.957341167,9.20862129,4.287525784,0.01721457578,12.0,10.0,0.3482402457,0.6077619543
8618,texnet2022vemn,Origin/20221109190138.067935.103170,daniel,Western Texas,Origin/20221109190138.067935.103170,2022-10-29 07:07:19.126127+00:00,0.7033855635,31.65739632,-104.4735718,4.049119949,4.064667344,1.860935998,2.225309213,0.02575987205,12.0,6.0,0.1262083979,0.2633504332
8619,texnet2022vemo,Origin/20221109190138.365171.103921,daniel,Western Texas,Origin/20221109190138.365171.103921,2022-10-29 07:08:52.790146+00:00,0.5418059563,31.62826347,-104.3335724,3.672567844,7.584779315,2.278695754,2.880052853,0.07279662788,9.0,5.0,0.1134524881,0.0995675314
8620,texnet2022vemq,Origin/20221109190138.773721.104913,daniel,Western Texas,Origin/20221109190138.773721.104913,2022-10-29 07:10:29.451745+00:00,0.5471516223,31.66817474,-104.4840927,3.773210049,4.397224001,2.449318332,3.110380997,0.0142282797,10.0,6.0,0.2201042997,0.1977618126
8621,texnet2022vemr,Origin/20221109190138.931235.105330,daniel,Western Texas,Origin/20221109190138.931235.105330,2022-10-29 07:11:35.562527+00:00,1.757567026,31.38948631,-103.8779068,5.0,8.955886814,4.647628278,fixed,0.365205586,7.0,5.0,0.1091878894,1.481104365
8622,texnet2022vemt,Origin/20221109190141.28579.110254,daniel,Western Texas,Origin/20221109190141.28579.110254,2022-10-29 07:14:15.767653+00:00,0.7831363781,31.65073776,-104.4728088,5.538698196,5.468858118,2.064158033,6.008048064,0.02978437953,12.0,6.0,0.2097335753,0.3737957707
8623,texnet2022vemy,Origin/20221109190144.187158.115838,daniel,Western Texas,Origin/20221109190144.187158.115838,2022-10-29 07:19:35.507263+00:00,0.569369418,31.64727211,-104.3511276,11.84662533,5.186707218,1.904434528,6.1841804,0.06956519186,10.0,5.0,0.1220076102,1.015903203
8624,texnet2022vemz,Origin/20221109190144.480484.116563,daniel,Western Texas,Origin/20221109190144.480484.116563,2022-10-29 07:20:11.418616+00:00,1.218696124,31.41490364,-104.3512802,5.0,3.728663462,3.633313348,fixed,0.2502330542,12.0,8.0,0.06408599413,0.8648270414
8625,texnet2022veng,Origin/20221109190146.351792.119662,daniel,Western Texas,Origin/20221109190146.351792.119662,2022-10-29 07:29:30.827521+00:00,0.9340609513,31.67217827,-104.1916962,4.053954601,1.658094495,0.9642313508,1.430813705,0.06241896376,27.0,13.0,0.09746314939,0.2371735257
8626,texnet2022venj,Origin/20221109190146.84249.121163,daniel,Western Texas,Origin/20221109190146.84249.121163,2022-10-29 07:32:53.202772+00:00,0.6108476277,31.63988686,-104.2997437,5.0,6.600107608,3.580292691,fixed,0.0434108749,6.0,4.0,0.1538775866,0.5242581458
8627,texnet2022venn,Origin/20221109190150.725723.131873,daniel,Western Texas,Origin/20221109190150.725723.131873,2022-10-29 07:37:30.694880+00:00,0.5337399682,31.66227913,-104.4762802,4.78602457,3.360100814,1.690341253,2.056569677,0.02182455733,13.0,7.0,0.164427072,0.1819470614
8628,texnet2022venm,Origin/20221109190150.985028.132761,daniel,Western Texas,Origin/20221109190150.985028.132761,2022-10-29 07:36:04.774964+00:00,0.6471719279,31.61630058,-104.3670807,5.0,7.204186219,2.466589453,fixed,0.1031398922,7.0,5.0,0.09494157553,0.3663125883
8629,texnet2022veno,Origin/20221109190151.386571.134100,daniel,Western Texas,Origin/20221109190151.386571.134100,2022-10-29 07:39:03.352244+00:00,0.8780282538,31.71432686,-104.3392258,7.534430504,4.082941361,3.026659134,5.826354548,0.07632990927,6.0,4.0,0.5155147609,0.5978372952
8630,texnet2022venz,Origin/20221109190154.196228.139087,daniel,Western Texas,Origin/20221109190154.196228.139087,2022-10-29 07:51:35.350389+00:00,0.4944418637,31.65610886,-104.3829803,3.616808653,4.282111311,1.856840699,2.554078102,0.04182848334,8.0,4.0,0.06503658178,0.2892329558
8631,texnet2022veoc,Origin/20221109190154.277531.139490,daniel,Western Texas,Origin/20221109190154.277531.139490,2022-10-29 07:55:03.336757+00:00,0.4929490334,31.68325424,-104.416275,7.265870094,2.116130833,2.066604345,4.921878875,0.03014396876,12.0,6.0,0.1303802574,0.4141701852
8632,texnet2022veof,Origin/20221109190154.498657.140178,daniel,Western Texas,Origin/20221109190154.498657.140178,2022-10-29 07:58:24.232645+00:00,0.6629869088,31.71230316,-104.1621704,3.744501352,4.779300068,5.191762621,3.054591965,0.04577026516,8.0,4.0,0.1652578961,0.3965517139
8633,texnet2022veoj,Origin/20221109190200.3293.148471,daniel,Western Texas,Origin/20221109190200.3293.148471,2022-10-29 08:03:29.091549+00:00,1.443033635,31.65607643,-104.1844482,4.743115425,1.95440156,0.9113791113,1.454862233,0.07033317536,31.0,17.0,0.2097574224,0.5803682434
8634,texnet2022veol,Origin/20221109190200.34526.148584,daniel,Western Texas,Origin/20221109190200.34526.148584,2022-10-29 08:05:14.104265+00:00,1.317353169,31.51011467,-103.7909927,4.072062016,3.481029598,5.781972149,3.460818734,0.1375768036,8.0,6.0,0.5074547641,0.4209860481
8635,texnet2022veom,Origin/20221109190200.411766.148926,daniel,Western Texas,Origin/20221109190200.411766.148926,2022-10-29 08:07:03.764425+00:00,0.9974214527,31.60170364,-104.0108261,3.431883812,1.65245687,1.56231696,1.701072015,0.03693366051,20.0,10.0,0.1230532636,0.2652918365
8636,texnet2022veor,Origin/20221109190208.229138.164745,daniel,Western Texas,Origin/20221109190208.229138.164745,2022-10-29 08:12:20.172688+00:00,0.9618570019,31.70403481,-104.488945,3.982949257,1.878304621,1.633388801,2.119605566,0.03659209982,12.0,7.0,0.2460488203,0.1296048031
8637,texnet2022veox,Origin/20221109190218.793293.187682,daniel,Western Texas,Origin/20221109190218.793293.187682,2022-10-29 08:19:06.721297+00:00,0.5708620593,31.62387657,-104.5135269,2.774984598,14.73635026,10.3549217,6.257634193,0.04593481496,10.0,6.0,0.273613763,0.8437365358
8638,texnet2022veoy,Origin/20221109190218.86263.187964,daniel,Western Texas,Origin/20221109190218.86263.187964,2022-10-29 08:20:16.908127+00:00,1.146549303,31.63652802,-104.3831863,4.1998806,3.232340297,1.727232169,2.102848156,0.04603749141,17.0,10.0,0.2544226898,0.2264731087
8639,texnet2022vepa,Origin/20221109190219.116424.188468,daniel,Western Texas,Origin/20221109190219.116424.188468,2022-10-29 08:23:07.421506+00:00,0.4224961737,31.6783905,-104.4814224,4.942630291,2.152595076,1.899977385,2.191821163,0.01914773509,10.0,5.0,0.1039716695,0.1456520344
8640,texnet2022vepe,Origin/20221109190228.706108.202569,daniel,Western Texas,Origin/20221109190228.706108.202569,2022-10-29 08:27:56.435405+00:00,0.4940878341,31.70380211,-104.4193954,4.353621483,1.891840394,1.480255434,1.885736182,0.02656538785,14.0,7.0,0.1196798377,0.4333860686
8641,texnet2022vepd,Origin/20221109190228.708815.202585,daniel,Western Texas,Origin/20221109190228.708815.202585,2022-10-29 08:26:31.976208+00:00,0.8584533824,31.69194412,-104.2158279,4.605979919,2.33145344,1.627056508,2.085406518,0.04648040608,16.0,11.0,0.1711021319,0.4816184111
8642,texnet2022veph,Origin/20221109190228.86089.203229,daniel,Western Texas,Origin/20221109190228.86089.203229,2022-10-29 08:31:17.119166+00:00,0.3751178645,31.68734741,-104.490921,5.465415478,1.910887658,2.213133998,5.327884434,0.02045401186,9.0,5.0,0.1136205713,0.1358292877
8643,texnet2022vepk,Origin/20221109190229.379573.204183,daniel,Western Texas,Origin/20221109190229.379573.204183,2022-10-29 08:34:33.190032+00:00,0.7497493191,31.63813591,-104.2998123,5.0,2.562902372,1.707186554,fixed,0.04473859817,11.0,6.0,0.2324049449,0.8577633116
